particle_4um_00010.npy,particle_4um_00011.npy,particle_4um_00012.npy
-0.24102708964753966,1.35505262495735,0.8531385808662616
0.028207249845965694,1.3793673372679733,0.8473416864453724
0.22127647389218927,1.3444250017760953,0.8745548843462065
0.4318973139642053,1.3378229932580055,0.8859876472726488
0.6257714212447609,1.370672009899533,0.8719784870107431
0.781321492597995,1.367934591975236,0.9057937003918586
0.9856619997406579,1.364231026510862,0.8537826802398948
1.1445934152030044,1.375341722775009,0.8156197901209515
1.308033440929378,1.385647295775561,0.7898558111034456
1.457786297455103,1.384520123744841,0.7573287846410157
1.6102764994900665,1.394664671877932,0.7457349922342065
1.7904628214285394,1.3943426227358082,0.7623205562428337
1.935545746313534,1.407707661860666,0.7605492824575214
2.077247096113613,1.3896729101384755,0.7714989747920639
2.1899640336304778,1.4297680264197974,0.7621595313536635
2.277561168762127,1.4447433095208764,0.7425144942691562
2.399778454584896,1.4566591256793855,0.7592610833347945
2.5228008130633928,1.442327941326345,0.8004834526987302
2.607016352765228,1.3967579912938097,0.8173910636024317
2.688172415601942,1.343458854196613,0.8484688603687481
2.7683623142700804,1.329127664757503,0.8291458782772769
2.805880874293775,1.3209154098450786,0.815458765258514
2.83132264206136,1.3189831145408626,0.8111110939421655
2.8743160044280116,1.2978888900424224,0.7888896618500649
2.9223010985441573,1.2843628216917817,0.7555575108281721
2.9546668793583954,1.2977278654225706,0.7557185357206525
2.9656164959924123,1.3354076242538504,0.7296325020860747
2.9574042835527314,1.3571459446331458,0.7521759880674351
2.951607427583519,1.3584341413498868,0.7552354610429692
2.9657775197635905,1.3130252039458994,0.7608713322373958
2.959980663949109,1.3051349978517102,0.730920701327629
2.969803114016174,1.3164067207837131,0.7233525307095265
2.980591706358319,1.3085165147730975,0.7264120039595897
2.9714133517027412,1.3028806532175545,0.7251238046999565
2.9871936805936086,1.3127031547213823,0.7605492824575214
2.981879896463923,1.3230087297447801,0.7695666761719218
2.925521574396633,1.3394332392506203,0.7711769250228476
2.8698073374898034,1.350543936378226,0.7935593832144695
2.839534857799613,1.3275174187128957,0.8262474308631986
2.7822103669891756,1.3784011897942947,0.8314002262479057
2.7103937148712682,1.3948256964488719,0.8507232082036198
2.657899918419595,1.421877823212646,0.8626390464962193
2.607821472538986,1.4040040968580663,0.8875978955394053
2.522639789065345,1.4019107774897461,0.8917845409951346
2.4405175393432206,1.362459756056182,0.8814789520827195
2.355496834751841,1.4249372897855337,0.9170654373931483
2.275950927526536,1.4019107774897461,0.9106244448695048
2.1906081303008995,1.3811386076287844,0.8898522430992818
2.1123503752447106,1.4027159003253415,0.8748769340116843
2.047135564583746,1.3780791406357515,0.8747159091789859
1.991904245300158,1.3619766822941082,0.878419480310599
1.928299652859886,1.2985329885210182,0.8941999133485778
1.842312664574443,1.2304195672147737,0.9006409062021512
1.8036668195548993,1.1975705361461704,0.8855045727910451
1.7250869201805719,1.2128678794658345,0.9043444770343728
1.643286512488873,1.2197919398855999,0.8996747572823628
1.5630963286256219,1.2524799440271805,0.9172264622045815
1.4724395301766862,1.217859643969594,0.8867927714070376
1.4011056546521188,1.1834003648389875,0.8599016242249161
1.3051349978517102,1.2176986193093993,0.8587744503417079
1.2144781260884696,1.2233344823679309,0.8225438591293368
1.1236602039005814,1.2519968700986968,0.8125603177208253
1.0053070219332847,1.2613362992532524,0.7977460298972217
0.9223792561277405,1.2613362992532524,0.7942034827076775
0.8241541077145284,1.2566665847101068,0.7611933820169471
0.7202930574303283,1.230741616522261,0.7716599996765509
0.6449333906219731,1.2165714466857656,0.7429975689659722
0.5549204321219614,1.2156052987194867,0.7372006725562316
0.45701722148921214,1.2217242357899216,0.7222253563468958
0.3531560526911635,1.2685824078919403,0.7220643314376257
0.28777985796972333,1.2872612649580093,0.7262509790524181
0.18713913824826642,1.270675728134734,0.723513555618151
0.11129627115406543,1.30271962860022,0.7500826644358036
0.01709650700749061,1.291608929808022,0.7452519175415074
-0.06583151317561367,1.2676162600829466,0.715462310088067
-0.1200970446676873,1.240403095595941,0.7190048581461603
-0.18257487852333387,1.2299364932529337,0.7555575108281721
-0.2709778134752432,1.263429619543536,0.7689225766292905
-0.313810573856191,1.2822695015387011,0.778262019870991
-0.3730679358724858,1.2555394122239478,0.7851860896851717
-0.4733868097704534,1.2379877258549103,0.8347817481741545
-0.5413395798015704,1.2555394122239478,0.8196454116556323
-0.6295815866846501,1.2397589970001184,0.8117551934001555
-0.7018820809283772,1.2759895409971305,0.7879235125937768
-0.7621056674282741,1.2985329885210182,0.7829317413899717
-0.8323128571559333,1.3096436870722674,0.7840589155395502
-0.9059016020295458,1.2983719639014912,0.7764907461736116
-0.9643539429093334,1.3089995886160863,0.744929867745971
-1.0835130172525194,1.347162419902078,0.7098264380969669
-1.1319817882711811,1.3767909439983281,0.7167505093864384
-1.1992905918022594,1.3936985244505855,0.7346242741183232
-1.2300465329409305,1.4157588899788076,0.7328530001802749
-1.2809307141372521,1.4310562228432402,0.7199710076097705
-1.3229584773368448,1.398851310695949,0.7352683737297375
-1.349366729760745,1.3945036473069108,0.7343022243121319
-1.3899452681084377,1.3841980745924753,0.7233525307095265
-1.4442110196777356,1.3800114355821336,0.7252848296076931
-1.4884931677986775,1.377918116056358,0.7059618401030806
-1.529876853428076,1.3619766822941082,0.6829352760927494
